caseid,weight,vote2020,biden_winner,pres_vote,birthyr,age,age9,gender,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputzip,inputstate,educ7,hispanic,ethnicity,votereg,wave
203332588,1.01135522801407,I am sure I voted,Definitely the rightful winner,Joe Biden,1949,71,65 - 74,Male,Married,Retired,"$80,000 - $99,999",Democrat,Strong Democrat,Hillary Clinton,37934,Tennessee,Professional or doctorate degree,No,White,Yes,14
215318992,0.384468681277953,I did not vote in the election this November,Definitely the rightful winner,NA,1948,72,65 - 74,Female,Widowed,Retired,Prefer not to say,Independent,Not sure,Gary Johnson,49738,Michigan,Some college,No,White,Yes,14
167691781,0.935314275887085,I am sure I voted,Definitely the rightful winner,Joe Biden,1979,41,35 - 44,Female,Divorced,Part-time,"$10,000 - $19,999",Independent,Independent,Donald Trump,23464,Virginia,Bachelor's degree,No,Multi-racial,Yes,14
221681047,1.2558903522323700,I am sure I voted,Definitely the rightful winner,Joe Biden,1971,49,45 - 54,Male,Never married,Unemployed,"Less than $10,000",Democrat,Strong Democrat,Hillary Clinton,77642,Texas,Associate's degree,No,Black or African American,Yes,14
139851322,0.858636434823035,"I thought about voting this time, but didn't",Probably the rightful winner,NA,1962,58,55 - 64,Female,Divorced,Retired,"$20,000 - $29,999",Independent,Independent,Did not vote for President,53549,Wisconsin,Some college,No,White,No,14
157803835,1.01559648657758,I am sure I voted,Definitely the rightful winner,Joe Biden,1964,56,55 - 64,Female,Never married,Retired,"Less than $10,000",Democrat,Strong Democrat,Did not vote for President,33805,Florida,Bachelor's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
42387895,1.08677796498217,I am sure I voted,Probably not the rightful winner,Donald Trump,1958,62,55 - 64,Male,Married,Retired,"$20,000 - $29,999",Republican,Strong Republican,Donald Trump,44420,Ohio,High school diploma or the equivalent (GED),No,White,Yes,14
37064827,0.42184033071198,I am sure I voted,Definitely the rightful winner,Someone else,1966,54,45 - 54,Male,Never married,Full-time,"$120,000 - $149,999",Democrat,Strong Democrat,Did not vote for President,90032,California,Master's degree,No,Asian/Pacific Islander,Yes,14
177099595,0.472320492173806,I am sure I voted,Definitely not the rightful winner,Donald Trump,1984,36,35 - 44,Male,Never married,Full-time,"$120,000 - $149,999",Independent,Independent,Gary Johnson,94611,California,Professional or doctorate degree,No,Asian/Pacific Islander,Yes,14
303015034,1.32862633054956,I am sure I voted,Probably not the rightful winner,Donald Trump,1968,52,45 - 54,Female,Divorced,Full-time,"$60,000 - $69,999",Independent,Independent,Donald Trump,49765,Michigan,Bachelor's degree,No,White,Yes,14
124627399,0.337429667705782,I am sure I voted,Definitely the rightful winner,Joe Biden,1971,49,45 - 54,Female,Divorced,Unemployed,"$60,000 - $69,999",Independent,Lean Democrat,Gary Johnson,73008,Oklahoma,Master's degree,No,White,Yes,14
223284070,1.37307018057506,I am sure I voted,Definitely the rightful winner,Joe Biden,1982,38,35 - 44,Male,Never married,Unemployed,Prefer not to say,Independent,Lean Democrat,Did not vote for President,33325,Florida,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
401938066,1.93797711112187,I am sure I voted,Definitely not the rightful winner,Donald Trump,1980,40,35 - 44,Female,Married,Unemployed,"Less than $10,000",Republican,Strong Republican,Donald Trump,36522,Alabama,Some college,No,American Indian or Alaska Native,Yes,14
46379155,1.09948450610624,I am sure I voted,Definitely not the rightful winner,Donald Trump,1956,64,55 - 64,Female,Married,Part-time,"$60,000 - $69,999",Republican,Not very strong Republican,Donald Trump,97463,Oregon,High school diploma or the equivalent (GED),No,White,Yes,14
407874430,0.975063597882693,I am sure I voted,Definitely not the rightful winner,Donald Trump,1982,38,35 - 44,Female,Married,Full-time,"$60,000 - $69,999",Independent,Lean Republican,Did not vote for President,72840,Arkansas,Associate's degree,No,White,Yes,14
202064191,0.887217802817562,I did not vote in the election this November,Definitely not the rightful winner,NA,1959,61,55 - 64,Male,Married,Full-time,"$30,000 - $39,999",Republican,Strong Republican,Donald Trump,35217,Alabama,High school diploma or the equivalent (GED),No,White,Yes,14
162782035,3.54376832262382,I did not vote in the election this November,Probably not the rightful winner,NA,1990,30,25 - 34,Male,Never married,Unemployed,"Less than $10,000",Independent,Lean Republican,Did not vote for President,10463,New York,High school diploma or the equivalent (GED),No,Hispanic/Latino/Chicano/a,No,14
413273296,1.38446412511115,"I thought about voting this time, but didn't",Probably the rightful winner,NA,1976,44,35 - 44,Male,Never married,Unemployed,"$20,000 - $29,999",Republican,Not very strong Republican,Did not vote for President,78209,Texas,Bachelor's degree,No,Hispanic/Latino/Chicano/a,No,14
149297902,1.17015133525776,I did not vote in the election this November,Definitely the rightful winner,NA,1984,36,35 - 44,Female,Never married,Full-time,"$10,000 - $19,999",Democrat,Not very strong Democrat,Did not vote for President,41339,Kentucky,Did not graduate from high school,No,White,No,14
214322230,0.751245061078447,I am sure I voted,Definitely the rightful winner,Joe Biden,1978,42,35 - 44,Female,Separated,Homemaker,"$20,000 - $29,999",Democrat,Strong Democrat,Hillary Clinton,6484,Connecticut,Some college,No,White,Yes,14
208743394,0.853060348906203,I am sure I voted,Definitely the rightful winner,Joe Biden,1984,36,35 - 44,Female,Never married,Unemployed,Prefer not to say,Not sure,Not sure,Did not vote for President,60639,Illinois,Some college,No,Other,Don't know,14
211937320,1.23037440970074,I am sure I voted,Definitely the rightful winner,Donald Trump,1965,55,55 - 64,Male,Divorced,Permanently disabled,"$60,000 - $69,999",Independent,Independent,Hillary Clinton,12701,New York,High school diploma or the equivalent (GED),No,White,Yes,14
202017172,1.06518642648438,I am sure I voted,Definitely the rightful winner,Joe Biden,1950,70,65 - 74,Female,Married,Retired,"$30,000 - $39,999",Democrat,Not very strong Democrat,Hillary Clinton,29485,South Carolina,Associate's degree,No,Black or African American,Yes,14
140518174,1.08104519155576,I am sure I voted,Definitely not the rightful winner,Donald Trump,1981,39,35 - 44,Female,Married,Homemaker,"$40,000 - $49,999",Independent,Independent,Donald Trump,25938,West Virginia,Some college,No,White,Yes,14
207587485,1.12752871961877,I am sure I voted,Definitely not the rightful winner,Donald Trump,1995,25,25 - 34,Male,Never married,Student,"$50,000 - $59,999",Republican,Strong Republican,Donald Trump,92071,California,Associate's degree,No,White,Yes,14
401667874,0.916850845069045,I am sure I voted,Definitely the rightful winner,Joe Biden,1990,30,25 - 34,Male,Never married,Full-time,"$70,000 - $79,999",Republican,Not very strong Republican,Did not vote for President,10001,New York,Some college,No,White,Yes,14
314004964,1.63931337619693,I am sure I voted,Probably the rightful winner,Donald Trump,1969,51,45 - 54,Male,Married,Permanently disabled,"$40,000 - $49,999",Republican,Not very strong Republican,Donald Trump,8091,New Jersey,High school diploma or the equivalent (GED),No,Other,Yes,14
47674972,1.70048465338567,I am sure I voted,Definitely not the rightful winner,Donald Trump,1951,69,65 - 74,Male,Married,Retired,"$80,000 - $99,999",Republican,Strong Republican,Donald Trump,37825,Tennessee,Some college,No,White,Yes,14
211888981,1.18943323040656,I am sure I voted,Definitely the rightful winner,Joe Biden,2000,20,18 - 24,Male,Never married,Student,"$70,000 - $79,999",Independent,Independent,Did not vote for President,77067,Texas,Some college,No,Hispanic/Latino/Chicano/a,Yes,14
6450328,1.20942919405043,I am sure I voted,Definitely the rightful winner,Joe Biden,1959,61,55 - 64,Female,Married,Retired,"$100,000 - $119,999",Republican,Not very strong Republican,Hillary Clinton,70806,Louisiana,Some college,No,White,Yes,14
207975826,0.859979484321662,I am sure I voted,Definitely the rightful winner,Joe Biden,1955,65,65 - 74,Female,Divorced,Unemployed,"$50,000 - $59,999",Democrat,Strong Democrat,Hillary Clinton,76107,Texas,High school diploma or the equivalent (GED),No,White,Yes,14
194067946,3.73929852016833,I did not vote in the election this November,Definitely the rightful winner,NA,1963,57,55 - 64,Male,Never married,Unemployed,"Less than $10,000",Independent,Independent,Did not vote for President,79103,Texas,High school diploma or the equivalent (GED),No,Hispanic/Latino/Chicano/a,No,14
165928732,0.663205149598967,I am sure I voted,Definitely the rightful winner,Joe Biden,1985,35,35 - 44,Male,Married,Full-time,"$20,000 - $29,999",Independent,Lean Democrat,Did not vote for President,44403,Ohio,Some college,No,White,Yes,14
61436131,1.10843366157781,I am sure I voted,Definitely not the rightful winner,Donald Trump,1944,76,75 - 84,Female,Married,Retired,"$40,000 - $49,999",Republican,Strong Republican,Donald Trump,86301,Arizona,Master's degree,No,White,Yes,14
36511990,3.2769074234688500,I am sure I voted,Definitely the rightful winner,Joe Biden,1961,59,55 - 64,Male,Married,Full-time,"$100,000 - $119,999",Democrat,Not very strong Democrat,Did not vote for President,75249,Texas,High school diploma or the equivalent (GED),No,Hispanic/Latino/Chicano/a,Yes,14
144862777,0.126227358506655,I am sure I voted,Definitely the rightful winner,Someone else,1980,40,35 - 44,Male,Never married,Unemployed,"$60,000 - $69,999",Not sure,Independent,Jill Stein,92592,California,Some college,No,Black or African American,Yes,14
35334595,0.925364634218929,I am sure I voted,Definitely the rightful winner,Joe Biden,1960,60,55 - 64,Female,Married,Retired,Prefer not to say,Democrat,Strong Democrat,Hillary Clinton,10023,New York,Professional or doctorate degree,No,White,Yes,14
190984573,0.461322539567173,I am sure I voted,Probably not the rightful winner,Donald Trump,1976,44,35 - 44,Female,Married,Homemaker,Prefer not to say,Independent,Independent,Evan McMullin,50310,Iowa,Some college,No,White,Yes,14
149890582,0.79124214104544,I am sure I voted,Definitely the rightful winner,Joe Biden,1957,63,55 - 64,Female,Married,Homemaker,"$60,000 - $69,999",Democrat,Strong Democrat,Hillary Clinton,18960,Pennsylvania,High school diploma or the equivalent (GED),No,White,Yes,14
220444750,0.77107068089363,I am sure I voted,Definitely the rightful winner,Joe Biden,1980,40,35 - 44,Male,Never married,Unemployed,"$50,000 - $59,999",Independent,Independent,Hillary Clinton,2067,Massachusetts,Some college,No,White,Yes,14
178609477,1.43437902706407,I am sure I voted,Probably the rightful winner,Donald Trump,1975,45,45 - 54,Female,Married,Part-time,Prefer not to say,Republican,Strong Republican,Donald Trump,27455,North Carolina,Bachelor's degree,No,White,Yes,14
206664847,0.123808859481729,I am sure I voted,Definitely the rightful winner,Someone else,1937,83,75 - 84,Female,Widowed,Retired,"$70,000 - $79,999",Other,Independent,Gary Johnson,97378,Oregon,Some college,No,White,Yes,14
176171137,1.23779258064881,I am sure I voted,Definitely not the rightful winner,Donald Trump,1958,62,55 - 64,Female,Married,Full-time,Prefer not to say,Republican,Strong Republican,Donald Trump,39465,Mississippi,High school diploma or the equivalent (GED),No,White,Yes,14
218716918,1.5339358915165,I am sure I voted,Definitely not the rightful winner,Donald Trump,1982,38,35 - 44,Male,Never married,Full-time,"$40,000 - $49,999",Republican,Not very strong Republican,Donald Trump,8884,New Jersey,Associate's degree,No,White,Yes,14
7205563,1.26007897071814,I am sure I voted,Definitely not the rightful winner,Donald Trump,1965,55,55 - 64,Male,Married,Full-time,"$120,000 - $149,999",Independent,Independent,Donald Trump,85286,Arizona,Some college,No,White,Yes,14
223243723,0.922843899169195,I am sure I voted,Definitely the rightful winner,Joe Biden,1991,29,25 - 34,Female,Married,Student,"$50,000 - $59,999",Democrat,Strong Democrat,Hillary Clinton,43947,Ohio,Bachelor's degree,No,White,Yes,14
169645702,1.02232038788505,I am sure I voted,Definitely the rightful winner,Joe Biden,1957,63,55 - 64,Male,Divorced,Permanently disabled,"$20,000 - $29,999",Independent,Lean Democrat,Hillary Clinton,37745,Tennessee,Associate's degree,No,White,Yes,14
6798163,0.372784106952682,I am sure I voted,Definitely the rightful winner,Joe Biden,1967,53,45 - 54,Male,Married,Full-time,"$70,000 - $79,999",Republican,Strong Republican,Other,13045,New York,Associate's degree,No,White,Yes,14
60760318,1.45534495046114,I am sure I voted,Probably the rightful winner,Donald Trump,1949,71,65 - 74,Male,Married,Part-time,"$100,000 - $119,999",Independent,Lean Republican,Donald Trump,7032,New Jersey,Master's degree,No,White,Yes,14
162977905,0.858636434823035,I did not vote in the election this November,Probably the rightful winner,NA,1969,51,45 - 54,Female,Never married,Full-time,"$20,000 - $29,999",Not sure,Independent,Did not vote for President,25705,West Virginia,Some college,No,White,No,14
205786435,1.18170887514631,I am sure I voted,Definitely the rightful winner,Joe Biden,1952,68,65 - 74,Male,Widowed,Retired,"$20,000 - $29,999",Democrat,Not very strong Democrat,Hillary Clinton,34235,Florida,Some college,No,White,Yes,14
131917924,1.32862633054956,I am sure I voted,Probably the rightful winner,Donald Trump,1964,56,55 - 64,Female,Married,Homemaker,"$20,000 - $29,999",Republican,Strong Republican,Donald Trump,14864,New York,Bachelor's degree,No,White,Yes,14
325702354,1.37803139768545,I am sure I voted,Probably the rightful winner,Donald Trump,1978,42,35 - 44,Female,Married,Full-time,"$80,000 - $99,999",Republican,Strong Republican,Donald Trump,55412,Minnesota,Bachelor's degree,No,White,Yes,14
383973982,1.25154465628461,"I thought about voting this time, but didn't",Probably not the rightful winner,NA,1993,27,25 - 34,Male,Never married,Student,"$30,000 - $39,999",Independent,Independent,Did not vote for President,27597,North Carolina,Bachelor's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
196636006,0.824197341447242,I am sure I voted,Definitely the rightful winner,Joe Biden,1974,46,45 - 54,Male,Married,Full-time,"$80,000 - $99,999",Democrat,Not very strong Democrat,Hillary Clinton,63110,Missouri,Professional or doctorate degree,No,White,Yes,14
213652918,0.844238825458737,"I usually vote, but didn't this time",Definitely the rightful winner,NA,1965,55,55 - 64,Female,Married,Temporarily laid off,"$10,000 - $19,999",Not sure,Not sure,Did not vote for President,77531,Texas,High school diploma or the equivalent (GED),No,White,Don't know,14
33959233,1.30819263543537,I am sure I voted,Definitely not the rightful winner,Donald Trump,1963,57,55 - 64,Female,Domestic / civil partnership,Full-time,"$120,000 - $149,999",Independent,Lean Republican,Donald Trump,99114,Washington,Some college,No,White,Yes,14
206111476,1.54364375289907,I am sure I voted,Definitely not the rightful winner,Donald Trump,1953,67,65 - 74,Male,Married,Full-time,"$50,000 - $59,999",Independent,Lean Republican,Donald Trump,50111,Iowa,Some college,No,White,Yes,14
